trade_date,ts_code,name,pred_open_d1,pred_return,ret_delta
20250819,600326.SH,西藏天路,16.891977310180664,7.2256777767844005,-3.1609561521682483
20250819,002940.SZ,昂利康,50.89323043823242,6.173145823897541,-2.8494293418979133
20250819,600246.SH,万通发展,10.397945404052734,6.013542923897441,-4.869571608143208
20250820,603800.SH,洪田股份,48.77672576904297,11.248419287764321,-3.248916919355893
20250820,603516.SH,淳中科技,114.79879760742188,7.165264707034247,-0.22564535946889563
20250820,000066.SZ,中国长城,17.44685173034668,6.23344755008115,0.09049532465610355
20250820,002148.SZ,北纬科技,12.48321533203125,5.759973533309615,-0.1189284622247877
20250820,000011.SZ,深物业A,10.158615112304688,5.65485406787638,1.7856738518218007
20250821,603800.SH,洪田股份,53.025299072265625,8.28076435547187,-3.7336305170571737
20250821,002173.SZ,创新医疗,23.40350341796875,8.150664224024705,-5.442303975078389
20250821,600619.SH,海立股份,22.457687377929688,6.821195036976513,0.3196956031860543
20250821,601929.SH,吉视传媒,3.637665271759033,5.887797143724227,1.1414461665683273
20250821,603280.SH,南方路机,48.155967712402344,5.7368514955678185,-4.10992828545953
20250822,002017.SZ,东信和平,34.935997009277344,8.966446934020865,-3.8743893242522587
20250822,601606.SH,长城军工,64.42486572265625,7.327045325747394,-5.8921252738186825
20250822,603280.SH,南方路机,46.96113586425781,5.819948519793239,-3.470519478596068
20250822,002097.SZ,山河智能,17.32465362548828,5.357267369508767,-4.331735315081553
20250822,002245.SZ,蔚蓝锂芯,17.489179611206055,4.912439286820303,3.695101835843162
20250825,600658.SH,电子城,7.947422504425049,6.784345604214281,-6.2247444204348135
20250825,600203.SH,福日电子,16.125675201416016,6.714675270834536,-1.718004075793944
20250825,600410.SH,华胜天成,21.308944702148438,6.259953029483922,-3.0681975533011663
20250825,600510.SH,黑牡丹,7.546402454376221,4.8755875754985745,-4.280860147022447
20250825,603367.SH,辰欣药业,29.433801651000977,4.403747170825145,-3.7203761442263117
20250826,603280.SH,南方路机,46.62085723876953,9.353215819056393,-6.261320691902705
20250826,002575.SZ,群兴玩具,9.392361640930176,8.878790286549364,-3.6573943338896298
20250826,002468.SZ,申通快递,18.680904388427734,5.827703070833601,-1.3013190278031495
20250826,600743.SH,华远控股,2.1887526512145996,4.653695050407869,-0.05114056945385581
20250826,600203.SH,福日电子,15.634406089782715,4.536773999073551,0.7939797574226803
20250827,603516.SH,淳中科技,106.26194763183594,8.251722038294362,3.0341792997558015
20250827,600076.SH,康欣新材,2.875894069671631,7.074339095860305,0.8937754043160995
20250827,603256.SH,宏和科技,41.16405487060547,6.758223505970218,-6.427946081678626
20250827,002811.SZ,郑中设计,12.017385482788086,6.709346764305368,3.4919575164658934
20250827,600651.SH,飞乐音响,7.24013614654541,6.098296086991017,-3.804337462953278
20250828,600203.SH,福日电子,15.847808837890625,9.137047463629289,-4.238510608205193
20250828,002272.SZ,川润股份,19.72125244140625,7.711686854925359,-4.146778354158753
20250828,600410.SH,华胜天成,24.888839721679688,6.83798697048299,-2.274411068899518
20250828,002611.SZ,东方精工,20.18113899230957,6.438369311910996,-3.2575694679866984
20250828,002871.SZ,伟隆股份,19.27525520324707,5.681547003659992,-3.5387872698499967
20250829,601609.SH,金田股份,12.941035270690918,5.4718044044038905,-2.033681240594065
20250829,600410.SH,华胜天成,26.34554672241211,5.155600629099211,-0.731515226364321
20250829,000700.SZ,模塑科技,9.826562881469727,5.064682549026411,-0.7568122166667468
20250829,603716.SH,塞力医疗,32.71363067626953,4.977115043340485,-0.08452968655034976
20250829,002097.SZ,山河智能,15.654901504516602,4.831641390636343,1.6034243911535961
20250901,600326.SH,西藏天路,14.885631561279297,6.066880841515165,-1.7686212860855033
20250901,603256.SH,宏和科技,44.14886474609375,5.015287221140485,-3.6659787692874923
20250901,002104.SZ,恒宝股份,26.832386016845703,4.811818413129054,-2.8154576285330135
20250901,002837.SZ,英维克,102.55931091308594,4.5898223978576125,-1.5737805895062351
20250901,603101.SH,汇嘉时代,9.639470100402832,4.552291807327369,-1.173552723995419
20250902,002888.SZ,惠威科技,20.219043731689453,5.678236609097831,-4.022245934752622
20250902,601606.SH,长城军工,71.18569946289062,5.241530012376239,0.8416136386876882
20250902,605298.SH,必得科技,33.54710388183594,5.2403515329380035,-3.279522946302693
20250902,600246.SH,万通发展,13.330187797546387,4.550603078852133,0.7414247581903677
20250902,600113.SH,浙江东日,60.81378936767578,4.520221237025401,-2.2693507935875212
20250903,603083.SH,剑桥科技,90.21327209472656,11.536085968970045,-7.853355116209727
20250903,000799.SZ,酒鬼酒,68.14451599121094,6.111602875922029,-2.4354192844706635
20250903,002484.SZ,江海股份,35.253684997558594,5.3258392134386545,-4.595414746286131
20250903,600183.SH,生益科技,51.369476318359375,5.0477129763212725,-2.3376712895526452
20250903,601929.SH,吉视传媒,5.126964569091797,4.824875742493284,-1.2043197870728495
20250904,002389.SZ,航天彩虹,23.469770431518555,7.2343616883488115,-3.174850575153809
20250904,605055.SH,迎丰股份,8.600135803222656,6.618326965471777,0.05566545628776787
20250904,002046.SZ,国机精工,33.252288818359375,5.848645491458004,-2.461505927515062
20250904,600391.SH,航发科技,27.336563110351562,5.439447649491669,-5.360365621077201
20250904,603040.SH,新坐标,68.52922058105469,5.039926995239474,-3.932514031637102
20250905,000519.SZ,中兵红箭,19.029373168945312,10.004285795498745,-4.725092807702258
20250905,002837.SZ,英维克,88.32131958007812,8.285620789418658,2.25684205458927
20250905,600410.SH,华胜天成,19.53639793395996,7.8183048175549,-1.1535463806559454
20250905,601929.SH,吉视传媒,5.028432846069336,7.369844214504484,0.355108004497251
20250905,000988.SZ,华工科技,67.3260498046875,7.356558795733781,-1.8081501835969016
20250908,603626.SH,科森科技,15.613546371459961,11.87654626948753,-8.95262813324209
20250908,603757.SH,大元泵业,48.16421890258789,6.007090903767254,-0.0265899781961787
20250908,605289.SH,罗曼股份,46.39839172363281,5.529329549866291,-1.1170652979761941
20250908,002115.SZ,三维通信,10.87131118774414,5.351305655224814,-2.1367700391225597
20250908,002536.SZ,飞龙股份,25.521432876586914,5.272520173963247,-3.6483748922033765
20250909,601929.SH,吉视传媒,5.632661819458008,7.479461586235647,-6.1893432842094365
20250909,002837.SZ,英维克,91.632080078125,6.255868249745777,-2.0958401071702104
20250909,600410.SH,华胜天成,18.711139678955078,6.246048145541883,-3.0589840978717975
20250909,002560.SZ,通达股份,7.15872859954834,4.152233155657004,-2.494416529089638
20250909,603099.SH,长白山,48.689144134521484,4.007146316917898,-1.8048045067498464
20250910,603083.SH,剑桥科技,82.08763122558594,5.267785066572617,1.1921281043610898
20250910,002600.SZ,领益智造,13.799784660339355,5.213312119151303,2.087127681604173
20250910,603722.SH,阿科力,45.05501174926758,5.152980327565082,1.0585484065325446
20250910,002536.SZ,飞龙股份,25.44462013244629,5.016222208236698,-2.906673881750388
20250910,600113.SH,浙江东日,61.011016845703125,4.931781355584164,-0.9019071455973693
20250911,600021.SH,上海电力,22.109695434570312,10.241273524586703,-8.493454810451407
20250911,603626.SH,科森科技,14.987332344055176,9.31634704547517,-6.50389429269651
20250911,000657.SZ,中钨高新,19.855987548828125,9.23475522529027,-2.885635157928945
20250911,600410.SH,华胜天成,19.180479049682617,8.630371738986376,-5.331446014311769
